trial_count	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_START	CURRENT_FIX_END	verb_onset	Sentence_duration_ms
58	[ 2]	4097	4280	4516.917	0
58	[ 2]	4304	4450	4516.917	0
58	[ 2]	4485	4786	4516.917	0
58	[ 2]	4795	5083	4516.917	0
58	[ 3]	5141	5344	4516.917	0
58	[ 3]	5368	5538	4516.917	0
58	[ 3]	5563	5695	4516.917	0
58	[ 2]	5760	5919	4516.917	0
58	[ 2]	5944	6479	4516.917	0
58	[ 2]	6505	6823	4516.917	0
58	[ 2]	6844	7133	4516.917	0
58	[ 2]	7140	7840	4516.917	0
59	[ ]	7	687	2556.083	0
59	[ ]	955	1246	2556.083	0
59	[ ]	1264	1421	2556.083	0
59	[ ]	1435	1677	2556.083	0
59	[ 4]	1998	2226	2556.083	0
59	[ 4]	2241	2487	2556.083	0
59	[ 4]	2517	2677	2556.083	0
59	[ 2]	2737	3029	2556.083	0
59	[ 2]	3054	3274	2556.083	0
59	[ 1]	3330	3506	2556.083	0
59	[ 1]	3532	3793	2556.083	0
59	[ 1]	3828	3996	2556.083	0
59	[ 1]	4018	4162	2556.083	0
59	[ 1]	4191	4446	2556.083	0
59	[ 1]	4476	4623	2556.083	0
59	[ 1]	4646	4971	2556.083	0
59	[ 2]	5044	5166	2556.083	0
59	[ 2]	5193	5494	2556.083	0
59	[ 2]	5522	5696	2556.083	0
59	[ 1]	5749	5979	2556.083	0
59	[ 1]	6003	6112	2556.083	0
59	[ 3]	6181	6212	2556.083	0
59	[ 4]	6281	6462	2556.083	0
59	[ 4]	6492	6717	2556.083	0
59	[ 3]	6771	7055	2556.083	0
59	[ 3]	7078	7192	2556.083	0
59	[ 4]	7259	7549	2556.083	0
59	[ 4]	7569	7983	2556.083	0
60	[ ]	7	158	0	0
60	[ ]	166	460	0	0
60	[ ]	472	793	0	0
60	[ ]	811	1911	0	0
60	[ 1]	1963	2111	0	0
60	[ 1]	2146	2279	0	0
60	[ 2]	2537	2704	0	0
60	[ 4]	2757	3002	0	0
60	[ 2]	3064	3319	0	0
60	[ 4]	3365	3537	0	0
60	[ 4]	3564	3869	0	0
60	[ 4]	3896	4127	0	0
60	[ 4]	4152	4545	0	0
60	[ 3]	4620	4814	0	0
60	[ 3]	4845	5152	0	0
60	[ 4]	5206	5465	0	0
60	[ 4]	5493	5780	0	0
60	[ 4]	5807	6130	0	0
60	[ 4]	6166	6556	0	0
61	[ ]	7	304	0	0
61	[ ]	313	1929	0	0
61	[ ]	1959	2047	0	0
61	[ 4]	2289	2472	0	0
61	[ 4]	2497	2722	0	0
61	[ ]	2759	2993	0	0
61	[ 3]	3020	3202	0	0
61	[ 4]	3250	3409	0	0
61	[ 3]	3466	3699	0	0
61	[ 3]	3733	3873	0	0
61	[ 1]	3947	4181	0	0
61	[ 1]	4202	4491	0	0
61	[ 1]	4508	4718	0	0
61	[ 1]	4739	4905	0	0
61	[ 3]	4958	5271	0	0
61	[ 3]	5301	5702	0	0
61	[ 3]	5729	5984	0	0
61	[ 3]	6013	6651	0	0
62	[ ]	7	816	2974.021	0
62	[ ]	824	1896	2974.021	0
62	[ 4]	1938	2165	2974.021	0
62	[ 4]	2186	2359	2974.021	0
62	[ 4]	2376	2536	2974.021	0
62	[ 3]	2574	2750	2974.021	0
62	[ 3]	2765	2906	2974.021	0
62	[ 4]	2962	3360	2974.021	0
62	[ 4]	3384	3602	2974.021	0
62	[ 4]	3610	3763	2974.021	0
62	[ 3]	3818	4161	2974.021	0
62	[ 4]	4224	4396	2974.021	0
62	[ 4]	4413	4798	2974.021	0
62	[ 4]	5091	5190	2974.021	0
62	[ 4]	5211	5443	2974.021	0
62	[ 4]	5471	5611	2974.021	0
62	[ 3]	5661	6018	2974.021	0
62	[ 3]	6041	6263	2974.021	0
62	[ 3]	6275	6408	2974.021	0
62	[ 3]	6444	6614	2974.021	0
62	[ 2]	6686	6868	2974.021	0
62	[ 3]	6920	7208	2974.021	0
62	[ 1]	7300	7570	2974.021	0
63	[ ]	7	72	0	0
63	[ ]	88	800	0	0
63	[ ]	816	985	0	0
63	[ ]	993	1707	0	0
63	[ ]	1948	2014	0	0
63	[ 3]	2058	2429	0	0
63	[ 3]	2449	2808	0	0
63	[ 3]	3040	3287	0	0
63	[ 3]	3306	3709	0	0
63	[ 3]	3718	4289	0	0
63	[ 3]	4310	4679	0	0
63	[ 2]	4738	5008	0	0
63	[ 2]	5054	5377	0	0
63	[ 2]	5397	5779	0	0
63	[ 2]	5796	6372	0	0
64	[ ]	7	248	0	0
64	[ ]	272	473	0	0
64	[ ]	513	782	0	0
64	[ ]	810	1863	0	0
64	[ 1]	1907	2079	0	0
64	[ 1]	2103	2325	0	0
64	[ 2]	2563	2763	0	0
64	[ 2]	3017	3168	0	0
64	[ 2]	3194	3490	0	0
64	[ 1]	3541	3749	0	0
64	[ 1]	3774	4027	0	0
64	[ 1]	4054	4254	0	0
64	[ 1]	4275	4940	0	0
64	[ 1]	5197	5545	0	0
64	[ 3]	5623	5977	0	0
64	[ 1]	6045	6553	0	0
